ward_code,min_lon,min_lat,max_lon,max_lat
EBSEDA10,7.884299,5.78321,7.934907,5.854839
ENSUWN02,7.480923,6.417179,7.497692,6.433849
NASNBB06,8.559401,8.25255,8.739826,8.363335
EBSCHR24,8.116234,6.021241,8.188838,6.079548
EBSEBJ13,7.882747,6.279222,7.924,6.349341
KWSARP09,5.200887,8.052427,5.231631,8.082701
KGSERE11,5.507058,8.207158,5.523607,8.221336
EBSBKL06,8.166003,6.375672,8.307724,6.50205
EBSNCA02,7.810317,6.125189,7.888229,6.234105
OGSYES05,2.98476,6.839187,3.056658,6.890623
BNSMKD10,8.548407,7.733627,8.580962,7.766725
KWSPTG08,5.751811,8.724983,5.771677,8.740629
KGSMPA06,5.85596,8.109429,5.948737,8.210148
ENSUWN05,7.516667,6.358563,7.579085,6.405265
ENSUWN07,7.509461,6.367558,7.544924,6.402472
ENSNSK01,7.33157,6.781045,7.407067,6.847787
ENSNSK02,7.407558,6.749078,7.445658,6.797709
ENSAWG02,7.469385,6.083021,7.54914,6.133211
EBSEDA01,7.769444,5.777685,7.843668,5.844652
ENSENU03,7.463642,6.405923,7.488192,6.422655
EBSHKW35,7.798462,6.440017,7.911855,6.511547
EBSAKL14,8.117845,6.315079,8.143223,6.32636
EBSCHR27,8.180415,6.14909,8.317152,6.217577
ENSUWN12,7.494222,6.364816,7.520603,6.392107
EBSAFK29,7.887169,5.748143,7.932972,5.813041
EBSAFK27,7.885226,5.838366,7.938307,5.886895
EKSMBA01,5.12139,8.003836,5.183727,8.062994
KWSARP04,5.246441,8.007673,5.332399,8.025964
EBSBKL11,8.173817,6.360105,8.322895,6.43079
KWSLFF09,5.140486,8.049506,5.183715,8.092371
EBSAKL10,8.057929,6.195526,8.104632,6.291293
EBSAFK25,7.94281,5.939074,7.993039,5.997907
EBSAFK23,7.872473,5.913173,7.918594,5.979791
EBSBKL13,8.253296,6.306527,8.398648,6.388283
EBSCHR10,8.318665,6.157945,8.387448,6.207777
ENSNKW11,7.466102,6.505099,7.568954,6.554888
ENSNSK03,7.43652,6.739158,7.493365,6.802688
ENSNSK04,7.383583,6.769687,7.43165,6.817294
ANSZBL11,6.830107,5.944159,6.853128,5.969345
ENSNSK12,7.409719,6.794003,7.447425,6.824334
ENSNSK13,7.359136,6.854164,7.389806,6.896527
EBSUGB02,8.103211,6.377702,8.154718,6.434428
ENSNSK15,7.275989,6.748687,7.369087,6.847417
EKSEME03,5.510279,7.379792,5.575446,7.439756
EBSEBJ02,7.908423,6.283723,7.989175,6.349589
EBSEDA03,7.797914,5.787583,7.864028,5.867206
EBSEDA07,7.817235,5.735344,7.868698,5.787583
IMSKED01,7.143687,5.54637,7.166199,5.56453
EBSEDA05,7.843668,5.776128,7.888625,5.813226
BNSBGT09,7.558611,6.898078,7.731747,6.985507
EBSNCA14,7.733892,6.062268,7.822544,6.16346
DTSSKL01,6.093735,5.751375,6.15605,5.839725
EDSABD08,6.093536,5.801685,6.25664,6.149488
IMSEHM14,7.27872,5.638545,7.314577,5.660576
EBSZLL03,7.715836,6.528172,7.789892,6.581698
EBSBKL02,8.153843,6.278229,8.264696,6.374075
IMSKED13,7.199601,5.546781,7.254351,5.587687
EBSNCA25,7.763875,6.148749,7.815442,6.201368
EBSBZR11,7.808476,5.995911,7.839068,6.030752
IMSNWA17,6.960318,5.581399,7.005403,5.630968
ABSGWB09,7.326158,4.981788,7.367732,5.021865
IMSRLU06,7.012094,5.860404,7.033971,5.891758
IMSKED03,7.170303,5.582325,7.213332,5.621498
IMSEBM13,6.880628,5.226303,7.026573,5.350681
ABSGWB12,7.359693,4.974422,7.389125,5.002277
IMSGUA01,6.89636,5.572479,6.964077,5.634389
ABSGWB15,7.285243,5.008471,7.325699,5.065328
ABSKPU18,7.458624,5.370475,7.509426,5.415295
IMSETU02,7.284265,5.394054,7.335131,5.445652
ANSHAL19,6.78754,5.763424,6.863992,5.833099
ANSUKP11,6.962692,5.910586,7.015142,5.965709
EKSMBA05,5.13823,7.971208,5.250178,8.034303
ABSGWB06,7.270447,4.987624,7.309155,5.028694
IMSWER09,6.997335,5.489342,7.022764,5.52547
ABSGWB02,7.384354,4.972417,7.418403,5.008098
ABSUNC18,7.357629,5.930456,7.386766,5.971666
IMSGUA12,6.82905,5.638902,6.877869,5.728235
EBSBZR14,7.840536,5.969315,7.914057,6.041006
IMSRLU07,7.036683,5.789496,7.113509,5.832645
IMSEBM12,6.856602,5.391956,6.93019,5.503223
ABSMBA07,7.400861,5.289189,7.471884,5.340625
ABSMBL14,7.456031,5.739506,7.50911,5.772769
ABSMBA01,7.449974,5.259569,7.511941,5.354016
IMSKED04,7.164947,5.491324,7.21319,5.569113
ABSGWB10,7.285466,4.957137,7.343995,5.004751
RVSABU11,6.546547,4.922327,6.614038,4.977348
IMSKWE03,7.200574,5.73602,7.239816,5.771705
IMSDFB13,7.155913,5.746612,7.205782,5.790727
RVSBER10,7.214723,5.074329,7.24605,5.096945
RVSMHA10,6.716785,5.242467,6.793134,5.3159
RVSMHA11,6.7034,5.195267,6.816561,5.278474
RVSMHA02,6.76683,4.982357,6.847014,5.05478
RVSMHA04,6.725723,4.820705,6.836345,4.946764
IMSNKR12,7.079629,5.713223,7.100824,5.729672
IMSEBM10,6.811497,5.303962,6.902167,5.395127
RVSAHD06,6.647307,5.122877,6.725275,5.178995
RVSSPK02,6.845987,4.976452,6.895031,5.03875
RVSSPK06,6.899169,5.022766,6.942164,5.089013
RVSSPK08,6.857862,5.028715,6.909485,5.098271
ENSBBG12,7.419423,6.869449,7.463806,6.888935
IMSRLU03,7.021023,5.845785,7.050622,5.9019
ENSBBG14,7.353996,6.912264,7.409805,6.963784
IMSRLU18,6.997019,5.734988,7.034031,5.762707
IMSUMD04,7.05993,5.626659,7.089025,5.67763
DTSAGB07,6.232763,6.010205,6.348011,6.120737
ENSNKW12,7.439226,6.465534,7.505513,6.504973
RVSABU07,6.398394,4.80104,6.498308,4.934273
RVSABU10,6.558985,4.852138,6.646014,4.925988
RVSABU04,6.628271,4.848046,6.66936,4.902689
RVSAHD10,6.572997,5.047002,6.653999,5.120597
RVSAHD09,6.544145,4.972493,6.619003,5.051482
RVSBER01,7.195718,5.068496,7.265122,5.120032
RVSBER04,7.209438,5.112278,7.256828,5.148116
RVSBER07,7.180542,4.949899,7.241911,5.021779
RVSBER06,7.207994,5.122851,7.290685,5.183673
RVSBER011,7.177595,4.996265,7.249168,5.053511
RVSBER08,7.216794,5.021258,7.253444,5.075711
RVSBER03,7.221022,5.158539,7.292565,5.215611
RVSKPR08,7.065323,5.002967,7.153067,5.094243
RVSMHA01,6.77123,4.936974,6.846744,4.997879
RVSMHA12,6.699321,5.01053,6.782515,5.09592
RVSMHA03,6.747332,4.914939,6.801169,4.957284
RVSMHA07,6.676003,5.105464,6.831313,5.227529
RVSMHA09,6.667957,4.865913,6.778559,5.016845
RVSMHA08,6.663774,4.926036,6.722915,5.01796
RVSMHA13,6.814309,4.87999,6.900102,4.952697
RVSRUM16,6.891384,4.867336,6.963691,4.922592
RVSRUM03,6.959279,4.879211,7.082105,4.939175
RVSSPK05,6.810072,5.152292,6.892545,5.259442
RVSSPK03,6.925031,5.006379,7.012894,5.129527
RVSSPK07,6.85888,5.083886,6.944771,5.190282
RVSSPK12,6.798599,5.026272,6.875658,5.171982
RVSRGM09,6.476557,5.359808,6.625605,5.553197
RVSSPK10,6.88068,4.902762,6.963468,4.984865
RVSSPK04,6.891393,4.948586,6.95876,5.029963
RVSSPK11,6.879557,5.182062,6.944378,5.233248
ANSATN08,6.600627,5.681609,6.692593,5.739461
ANSHAL06,6.742227,5.852485,6.810034,5.904296
RVSSPK09,6.948529,4.92456,7.053415,5.020434
RVSSPK01,6.845313,4.90713,6.897975,4.991581
IMSRRT01,7.032326,5.346637,7.099818,5.418009
IMSDFB15,7.149052,5.732404,7.199152,5.768072
CRSBKS02,8.460106,4.729584,8.50706,4.78428
ABSKPU13,7.368474,5.323774,7.498542,5.384045
RVSRUM09,7.03981,4.851215,7.112799,4.903623
CRSBKS07,8.526583,4.797434,8.614577,4.854884
OSSADE06,4.305033,7.539553,4.429684,7.635147
CRSBKS05,8.504348,4.79224,8.545387,4.844757
ANSHTE10,6.893805,6.238612,6.947249,6.286622
OSSIWO07,4.158419,7.598395,4.17967,7.629706
ANSHAL15,6.78734,5.890026,6.850753,5.927223
OSSADE08,4.35122,7.443678,4.393362,7.499255
ABSACH04,7.889764,5.36433,7.98706,5.411365
BNSKAL01,9.317438,7.185164,9.462286,7.357016
BNSWDP12,9.208172,6.698868,9.327294,6.827748
EBSBZR02,7.832218,5.961071,7.868698,6.002363
CRSBKS09,8.583988,4.814968,8.631152,4.896538
ABSBND10,7.680545,5.721316,7.738629,5.817125
CRSGGJ01,8.821943,6.520283,8.924226,6.581717
BNSWDP04,9.347703,6.557296,9.627394,6.731604
OSSADE03,4.270804,7.322584,4.382094,7.542215
KGSERE13,5.485171,8.212543,5.508423,8.22934
EBSBZR13,7.830232,5.965824,7.874924,6.029329
EBSBZR19,7.70587,6.060296,7.773516,6.1149
EBSCHR28,8.22907,6.13798,8.320391,6.209249
OSSADE01,4.298218,7.065694,4.423918,7.255461
RVSABM14,6.763289,4.735541,6.784248,4.772522
EBSCHR22,8.104264,6.102134,8.157808,6.139408
OSSADE07,4.292605,7.514022,4.395865,7.567419
EBSCHR11,8.046126,5.943804,8.101316,6.007422
EBSEDA12,7.824218,5.815547,7.856952,5.855059
ABSMBL10,7.472431,5.685684,7.512651,5.726465
EBSNKE17,7.978378,6.022468,8.063234,6.127316
CRSBKS03,8.479327,4.73375,8.5283,4.791028
EBSNCA13,7.955179,5.990336,8.004727,6.060627
CRSKTA09,8.506214,4.886799,8.700595,5.041811
BNSWDP11,9.172707,6.69333,9.242041,6.770128
EBSNCA06,7.84813,6.118721,7.898138,6.156183
OSSIET06,4.56342,7.470025,4.614027,7.492253
OYSLAU11,3.976819,7.531307,4.037648,7.596003
BNSKAL02,9.246347,7.195603,9.362772,7.320987
OYSATA02,3.925811,7.882761,3.947517,7.909158
EBSHKW10,7.919813,6.3455,7.993043,6.401988
EBSHKW29,7.972624,6.37324,8.086237,6.489913
EBSBKL05,8.182641,6.476466,8.248548,6.550393
RVSMHA05,6.862467,4.801736,6.914159,4.863213
RVSMHA14,6.809968,4.824627,6.903796,4.886729
EBSNCA01,7.984467,5.983972,8.013628,6.06422
CRSBKS06,8.396348,4.76185,8.511306,4.85031
RVSNCH06,7.090036,4.762144,7.132547,4.785139
RVSNCH05,7.070066,4.807329,7.118625,4.857257
RVSABU03,6.648495,4.83931,6.689667,4.884839
RVSAFM09,7.34331,4.823374,7.406811,4.872725
RVSAFM05,7.456356,4.780788,7.51182,4.836541
RVSAFM10,7.404989,4.815473,7.474561,4.866747
RVSPBT01,7.532407,4.485538,7.557078,4.514729
RVSNCH02,7.120047,4.768322,7.15095,4.798663
RVSNCH07,7.075367,4.77941,7.127149,4.840722
RVSNCH09,7.143338,4.755578,7.187728,4.807544
RVSNCH03,7.119017,4.718332,7.178502,4.775272
RVSPBT09,7.531614,4.513706,7.539897,4.525904
RVSPBT05,7.46488,4.554672,7.543708,4.59611
RVSPBT04,7.479849,4.479153,7.541094,4.513734
RVSPBT03,7.47411,4.489665,7.532559,4.546778
RVSPBT07,7.450147,4.514485,7.484026,4.561047
BNSTKP10,8.068512,7.166149,8.136001,7.249722
CRSKTA01,8.466164,4.87396,8.537458,4.944982
RVSAFM08,7.132635,4.866215,7.158678,4.890325
AKSDRK01,7.785469,5.289284,7.826938,5.31764
RVSAFM01,7.148449,4.793943,7.22465,4.879391
CRSBKS08,8.384901,4.725392,8.460757,4.776944
EDSAFZ10,5.841958,7.033463,6.023662,7.201514
EDSAFZ02,6.011923,6.776801,6.203381,6.946801
EDSUBJ08,6.378979,6.613953,6.484777,6.713579
EDSUBJ04,6.336878,6.597708,6.400514,6.707094
EDSURM11,6.237313,6.696294,6.283956,6.7532
ODSOSE05,5.747783,6.92129,5.796592,6.953197
ODSOSE07,5.671635,6.728643,5.778135,6.861659
ODSOSE06,5.664051,6.865639,5.799711,6.93852
DTSAGB10,6.076632,6.263535,6.188703,6.356116
ABSHAF11,7.714152,5.606058,7.856167,5.728535
KGSERE10,5.52114,8.201432,5.541462,8.220369
RVSABM13,6.770684,4.720107,6.793657,4.7421
RVSABM03,6.734426,4.693868,6.78922,4.827193
RVSBGM03,6.851298,4.735439,6.859753,4.740987
RVSABU13,6.665969,4.811553,6.740948,4.867626
RVSABU01,6.529524,4.704517,6.671472,4.85534
RVSABU02,6.575556,4.838462,6.641521,4.873909
RVSABU06,6.41963,4.721757,6.53286,4.785885
RVSABU12,6.610653,4.734818,6.740959,4.820486
RVSABU09,6.482651,4.807551,6.560096,4.889577
RVSABU05,6.413534,4.770504,6.553978,4.82755
RVSAFM03,7.135349,4.853844,7.173843,4.882973
RVSAFM02,7.250559,4.762598,7.366831,4.83349
RVSBGM11,6.781358,4.748824,6.877777,4.824882
RVSBGM05,6.861053,4.736441,6.868056,4.740592
RVSBGM02,6.85415,4.738306,6.862773,4.741473
RVSBGM01,6.864083,4.734514,6.907373,4.766345
RVSBGM08,6.865392,4.681289,6.917815,4.745028
RVSBGM04,6.836413,4.737704,6.886362,4.775785
RVSBGM12,6.799401,4.802642,6.849908,4.842756
RVSBGM13,6.775419,4.652136,6.912715,4.775218
RVSDEG11,6.906702,4.656556,6.986665,4.745628
RVSDEG14,6.868429,4.593251,6.984558,4.685403
RVSDEG05,6.870594,4.506605,6.939746,4.607169
RVSDEG17,6.776667,4.665626,6.820165,4.727834
RVSDEG09,6.904658,4.727455,6.988256,4.789951
RVSDEG02,6.773729,4.707223,6.788152,4.725483
RVSKPR11,7.299876,4.667414,7.312892,4.678625
RVSKPR09,7.227187,4.658602,7.288281,4.698859
RVSKPR10,7.281771,4.654805,7.306378,4.672912
RVSKPR14,7.247211,4.560052,7.305,4.628101
RVSKPR06,7.319039,4.65766,7.355303,4.71009
RVSKPR12,7.283719,4.665521,7.325998,4.703661
RVSKPR15,7.242705,4.60689,7.270854,4.628033
RVSKPR16,7.287181,4.602897,7.305863,4.644653
RVSKPR01,7.245287,4.648087,7.277707,4.675863
RVSKPR05,7.298528,4.648564,7.336506,4.680613
RVSKPR07,7.339696,4.657512,7.360957,4.693616
RVSKPR03,7.27163,4.602897,7.291469,4.666651
RVSKPR17,7.293513,4.597975,7.325101,4.648674
RVSKRK04,7.059778,4.728245,7.089228,4.747411
RVSKRK02,7.086476,4.73187,7.095913,4.743626
RVSKRK08,7.05397,4.745391,7.095859,4.816619
RVSKRK10,7.01825,4.684146,7.083538,4.756099
RVSKRK07,6.964153,4.606652,7.129156,4.76111
RVSKRK03,7.075275,4.741479,7.08788,4.751276
RVSKRK09,7.060491,4.745421,7.084841,4.760612
RVSKRK01,7.085249,4.742978,7.092285,4.749473
RVSKRK11,7.061528,4.721914,7.092933,4.738825
RVSMHA06,6.875906,4.751772,6.931541,4.848113
RVSPHC10,6.982807,4.785703,6.990759,4.79614
RVSPHC07,6.985038,4.761431,7.010599,4.789009
RVSPHC15,6.95788,4.764442,6.991989,4.813839
RVSPHC05,7.030742,4.747262,7.055811,4.769467
RVSPHC08,6.986818,4.776472,7.000463,4.793274
RVSPHC03,6.988112,4.735028,7.025642,4.778292
ANSABN04,6.949957,6.174918,6.96201,6.185021
CRSCAL10,8.313985,4.961399,8.342285,4.986145
RVSRUM13,6.918857,4.773134,6.977317,4.849367
RVSPBT10,7.522041,4.511518,7.537272,4.525904
RVSPBT11,7.538182,4.514123,7.541131,4.518824
EBSSKA03,7.520817,5.965381,7.549334,6.005994
BNSBGT05,7.599446,6.97894,7.650063,7.103708
ENSENZ15,7.503009,6.993714,7.536619,7.043137
ENSENZ06,7.44222,7.049757,7.50314,7.08714
OSSADE09,4.331163,7.467175,4.393362,7.521191
OSSADE05,4.071053,7.045074,4.344742,7.287498
RVSAFM06,7.224565,4.818241,7.283028,4.874021
RVSNCH04,7.122719,4.792362,7.171618,4.859684
CRSBKS04,8.495084,4.769788,8.538842,4.805496
AKSPNG07,7.947066,4.56407,7.97652,4.585305
AKSAUQ08,8.04934,4.595,8.10949,4.637625
OSSOSO15,4.539137,7.765375,4.556312,7.784628
AKSDRK04,7.728413,5.362737,7.875704,5.517304
EDSABD01,6.055704,5.807623,6.192832,6.022524
OSSADE04,4.395865,7.533166,4.443629,7.618726
RVSABM04,6.741894,4.664882,6.786601,4.712843
RVSABM10,6.698325,4.676719,6.746663,4.767353
EDSAGD08,6.528696,7.053878,6.699958,7.294243
EDSFUG03,6.484192,7.087398,6.52837,7.122165
EBSSKA11,7.505153,5.834698,7.558632,5.921241
EDSAGD10,6.527537,6.977759,6.668508,7.103357
EDSFUG02,6.472269,7.029541,6.53647,7.114823
AKSKTS08,7.638033,4.590981,7.663728,4.622805
OGSODA05,3.371175,7.155315,3.443734,7.276771
OGSIUE01,3.838076,6.777544,3.882522,6.80781
OSSIDO07,5.007538,7.999,5.057633,8.040661
EBSUGB13,8.062454,6.610062,8.192257,6.773335
EBSAKL20,8.088548,6.276717,8.124253,6.313957
EBSHKW19,7.924927,6.394508,7.969726,6.446383
EBSHKW33,7.794297,6.500022,7.878084,6.598261
ENSMGL13,7.633762,6.50906,7.733774,6.578009
EBSZLL16,7.741831,6.436949,7.808416,6.524214
EBSBKL01,8.130491,6.352025,8.204836,6.498287
OGSADO05,3.009787,6.605548,3.124287,6.761976
OYSIBAN04,3.183865,7.626254,3.295615,7.731568
OGSYES04,3.015283,6.856438,3.094515,6.929703
OGSIFO07,3.159605,6.813606,3.221987,6.846996
OYSISW10,3.839667,7.364411,3.84621,7.371891
OGSIFO05,3.165051,6.790768,3.212784,6.814153
OGSIFO06,3.162428,6.808899,3.201112,6.827919
OGSYES09,2.98032,6.678194,3.011519,6.724286
OGSYES03,2.953865,6.8857,3.056449,6.965932
KGSERE05,5.500731,8.225183,5.532017,8.273314
KGSERE06,5.433028,8.202491,5.510039,8.284424
CRSCAL09,8.314345,5.002274,8.349854,5.021436
KGSMPA07,5.854203,7.983066,5.968842,8.10672
KGSKPA09,7.590928,7.512677,7.755783,7.708192
KGSKPA02,7.629448,7.301887,7.802608,7.417675
KGSKPA13,7.752244,7.385246,7.800117,7.44369
RVSABM17,6.714768,4.61093,6.814153,4.696931
RVSABM01,6.722632,4.514078,6.840422,4.645307
RVSBNY09,7.232495,4.392882,7.331166,4.473592
RVSDEG03,6.908335,4.401145,6.967057,4.527364
RVSDEG01,6.842039,4.373005,6.975107,4.464416
RVSDEG04,6.930837,4.369444,7.025,4.527599
RVSDEG13,6.812154,4.426443,6.909596,4.607353
RVSDEG06,6.917359,4.50837,6.985004,4.617081
BNSMKD04,8.515099,7.725105,8.538576,7.747028
ANSAWK11,7.06345,6.225384,7.081579,6.245692
OSSOSO13,4.526238,7.778518,4.538183,7.795332
ANSJJT11,6.918517,6.017628,6.939609,6.052276
OSSOSO12,4.563816,7.781456,4.58021,7.794519
ANSNSH08,6.798734,6.11865,6.837771,6.155049
DTSAYB08,6.196332,6.23309,6.223751,6.243838
OYSISW01,3.846691,7.336312,3.868281,7.348664
CRSCAL02,8.317638,4.951348,8.336149,4.967137
OSSOSO01,4.56969,7.758392,4.585276,7.770081
ANSNSH14,6.801739,6.146896,6.811645,6.158406
OGSABS11,3.329553,7.141212,3.346645,7.157212
OGSABS10,3.361763,7.142442,3.389365,7.162874
OGSABS14,3.356983,7.147551,3.365868,7.156324
ABSGWB13,7.315221,5.013814,7.341723,5.040665
ANSNSH13,6.787738,6.144022,6.796341,6.156785
ANSNSH12,6.793211,6.137059,6.800823,6.148693
RVSRGM06,6.642747,5.333687,6.6522,5.345997
RVSRGM02,6.650474,5.340201,6.655799,5.346493
OSSIDN11,4.659719,7.911754,4.675668,7.921242
AKSKTE04,7.697052,5.142525,7.739806,5.186178
AKSKTE10,7.684471,5.163601,7.718449,5.196522
AKSKTE02,7.71804,5.122288,7.760643,5.164245
AKSKTE11,7.710311,5.178176,7.748153,5.209755
OSSION02,4.479235,7.827016,4.502155,7.839698
OSSIWO08,4.182803,7.632084,4.188499,7.637648
OSSION04,4.480973,7.840663,4.505011,7.85761
OSSION05,4.481214,7.852956,4.494123,7.863248
OGSABS07,3.344439,7.143397,3.359481,7.154755
ANSHAL17,6.826402,5.901936,6.868846,5.928826
OSSIWO02,4.174251,7.629584,4.180877,7.639149
ANSABN17,6.978765,6.157109,6.996107,6.173482
ANSAWK07,7.060119,6.213299,7.090676,6.230917
ANSABN11,6.989106,6.171621,7.012157,6.188231
ANSABN03,6.969254,6.164183,7.003655,6.192447
ANSAWK08,7.049726,6.193518,7.068223,6.218407
OSSICL04,4.547791,7.470255,4.566941,7.494706
OSSICL08,4.569363,7.487669,4.590637,7.507095
ANSUKP04,6.954803,5.955365,7.01183,5.995713
ANSUKP15,6.910738,5.932256,6.933017,5.971765
IMSWER12,7.032137,5.477087,7.051261,5.489752
ANSUKP10,6.955778,5.902374,6.981259,5.919467
ANSNNE05,6.928468,5.969497,6.95495,6.008767
ABSUMA19,7.466836,5.526982,7.501828,5.549922
ANSAWK15,7.03907,6.169232,7.07334,6.196022
IMSAMG07,7.068025,5.676087,7.091833,5.701644
ANSNEN09,7.026764,6.097123,7.057136,6.13393
ANSFGG13,6.779845,6.145225,6.783181,6.151648
ANSATN12,6.78019,6.114753,6.78808,6.124577
ANSFGG06,6.77402,6.132691,6.777889,6.136835
IMSMGD09,6.954359,5.676494,7.002816,5.703502
ANSFGG03,6.784707,6.12795,6.79239,6.134337
EBSHKW39,8.052955,6.628246,8.069835,6.644213
OYSODS06,4.237123,8.110439,4.247416,8.123909
ANSABN14,6.999969,6.181531,7.033715,6.202621
OSSIWO12,4.173032,7.636537,4.188648,7.65592
ANSABN10,6.991291,6.157143,7.008343,6.175161
OSSICL03,4.547791,7.4845,4.5636,7.514376
ANSAWK02,7.039914,6.187002,7.056549,6.200363
ANSABN06,6.972845,6.178176,6.988333,6.18535
EDSUSL09,5.564928,6.33959,5.600679,6.374388
ODSANE04,5.743558,7.524793,5.785138,7.553622
OSSIWO05,4.185274,7.630346,4.193602,7.637762
ABSACH02,7.887244,5.379169,7.900806,5.401322
OGSIUE11,3.888123,6.813369,3.91608,6.848253
KWSFUF10,4.550179,8.482576,4.557007,8.489097
KWSFUF07,4.555703,8.492804,4.560969,8.498886
EKSIEN05,5.415395,7.457873,5.435447,7.468299
IMSUMD02,7.029498,5.635348,7.063275,5.674574
ANSAJL16,7.095369,6.045608,7.125596,6.06675
ABSKPU15,7.351251,5.333729,7.378548,5.363936
IMSAFR12,7.283462,5.553602,7.309433,5.572715
IMSMGD02,6.93397,5.766572,6.964891,5.789567
ANSNEN16,6.97916,6.091523,7.009382,6.114316
ABSNGK03,7.392267,5.083138,7.460013,5.13666
ANSNNE02,6.908356,6.017525,6.92723,6.053707
ANSNEN08,7.020763,6.085274,7.04782,6.129509
IMSAWD15,6.961664,5.810588,6.995169,5.831374
ANSNEN04,7.008471,6.09345,7.027747,6.124161
ANSAGU19,7.14293,5.899531,7.202845,5.935857
IMSMGD06,6.918395,5.663135,6.968364,5.741496
ANSAGU02,7.097899,5.921756,7.128746,5.960411
ANSAJL08,7.073647,6.03978,7.10102,6.083194
ANSAGU17,7.068045,5.927134,7.109748,5.957387
IMSAFR09,7.266395,5.49083,7.302653,5.528934
ABSEZA07,7.378699,5.076375,7.400171,5.121889
ANSAGU07,7.060237,5.988113,7.092152,6.044495
IMSAWD09,6.933353,5.808931,6.974888,5.835354
ANSNEN01,6.962465,6.091687,6.992293,6.129591
ANSNEN14,6.971622,6.030929,7.008043,6.053496
IMSWER11,7.03929,5.467523,7.069247,5.480839
ANSAGU09,7.04439,5.96637,7.083156,6.000978
ANSFGG05,6.775339,6.132608,6.779678,6.137772
ANSFGG12,6.782892,6.146643,6.790052,6.153039
ANSFGG17,6.776528,6.138718,6.784276,6.14473
ANSUKP03,6.943445,5.993641,6.978752,6.025761
ANSFGG02,6.780616,6.127044,6.785225,6.132516
IMSWER02,7.04901,5.477389,7.068972,5.492868
ANSATN11,6.782602,6.121798,6.790047,6.129038
IMSNKR08,7.107008,5.737381,7.132417,5.75923
ANSJJT03,6.935046,6.017576,6.961734,6.031595
ANSNEN02,6.992505,6.073522,7.013477,6.095336
ABSEZA10,7.345773,5.11176,7.361532,5.128774
ANSFGG10,6.782083,6.132123,6.791132,6.140689
ANSNNE04,6.926104,6.006125,6.947325,6.019472
ANSUKP14,6.863845,5.911709,6.910547,5.977394
ANSAGU11,7.01399,6.009621,7.047206,6.059502
ANSNNE07,6.873755,5.975315,6.932916,6.023175
ABSUMA20,7.483514,5.497693,7.505568,5.519352
ANSGDD06,6.835985,6.128573,6.872172,6.179558
OYSIBAN06,3.180749,7.676856,3.187061,7.682323
ANSATN13,6.787083,6.111872,6.803375,6.122782
IMSWER06,7.018638,5.490196,7.030574,5.50422
ANSAWK04,7.058528,6.199376,7.079312,6.215721
ANSFGG09,6.775445,6.137524,6.782551,6.141178
ANSATN15,6.75533,6.109989,6.785029,6.134914
ANSFGG16,6.774892,6.143791,6.780691,6.15162
ANSAWK10,7.076516,6.228413,7.117778,6.271099
ANSUKP17,6.924503,5.942155,6.95278,5.975545
ANSFGG15,6.779993,6.140689,6.785357,6.146827
ANSFGG08,6.766061,6.132896,6.775445,6.138202
OSSIWO01,4.171179,7.625023,4.181886,7.633392
OSSILA05,4.900516,8.00927,4.91257,8.017301
ABSUMA15,7.478841,5.521147,7.507618,5.539467
ANSAWK01,7.036457,6.196683,7.050551,6.212904
EDSUSL05,5.612865,6.354551,5.629924,6.375949
EDSUSL07,5.598457,6.352785,5.623441,6.380462
ODSANE05,5.750677,7.519288,5.75688,7.529007
KWSFUF09,4.55413,8.480272,4.561931,8.490132
KWSFUF06,4.551092,8.491487,4.557698,8.500266
KWSKEY03,4.541018,8.493892,4.551759,8.503408
ENSNSK09,7.376917,6.837726,7.405857,6.867699
KWSKEY05,4.546959,8.496938,4.552868,8.506999
ANSAGU16,7.028969,5.916715,7.083655,5.956238
IMSRRT15,7.028454,5.496939,7.06941,5.541895
IMSRRT11,7.048342,5.486359,7.088807,5.516216
IMSUMD06,7.030972,5.68081,7.068025,5.712831
ANSNSH10,6.801258,6.144525,6.811007,6.151253
ANSNNE06,6.891045,5.968426,6.938316,5.999438
ABSABA07,7.324684,5.081559,7.352275,5.106854
IMSURU10,7.079146,5.862054,7.122108,5.904363
ANSNEN17,7.006236,6.145228,7.017088,6.169406
ANSAGU08,7.051886,5.946932,7.094488,5.985668
ANSUKP08,6.957974,5.90885,6.981142,5.929518
ANSNEN03,6.967847,6.053496,7.003336,6.102467
ANSAGU06,7.077136,5.987922,7.11624,6.049249
IMSRRT04,7.061926,5.454567,7.091019,5.480749
IMSWER14,6.97465,5.456201,7.020744,5.510671
ANSATN10,6.786886,6.120119,6.805339,6.131724
IMSMGD01,6.954937,5.77176,6.990886,5.796927
ANSNEN15,6.988075,6.057032,7.023135,6.106603
IMSUMD01,7.054324,5.659299,7.076172,5.686175
IMSKED06,7.111164,5.572643,7.143423,5.610531
IMSAFR08,7.27363,5.530893,7.307807,5.560685
IMSNGB13,6.888198,5.775069,6.927576,5.822314
ANSAJL15,7.095878,6.025602,7.128371,6.052423
IMSAFR11,7.260753,5.539653,7.28918,5.563075
ANSNEN13,6.97578,6.039872,7.006962,6.064124
IMSETU12,7.302653,5.475907,7.351336,5.539668
ABSNGK02,7.412631,5.120602,7.454309,5.154612
IMSNSA12,6.999679,5.661125,7.034873,5.690228
ANSJJT05,6.911644,6.02932,6.958175,6.097832
ANSNNE03,6.93834,5.991595,6.952279,6.009471
